concept	lang	token	priority	head_lemma	parts
Monachus#genus	en	monachus	0	monachus NOUN	
Monitor_lizard#genus	en	varanus	0	varanus NOUN	
Monitor_lizard#genus	en	monitor lizards	0	lizard NOUN	monitor NOUN compound> lizard NOUN
Monodon#genus	en	monodon	0	monodon NOUN	
Moorhen#genus	en	gallinula	0	gallinula NOUN	
Motacilla#genus	en	motacilla	0	motacilla NOUN	
Motacilla#genus	en	wagtails	0	wagtail NOUN	
Mouse-eared_bat#genus	en	myotis	0	myotis NOUN	
Mouse_lemur#genus	en	microcebus	0	microcebus NOUN	
Mouse_lemur#genus	en	mouse lemurs	0	lemur NOUN	mouse NOUN compound> lemur NOUN
Mycteria#genus	en	mycteria	0	mycteria NOUN	
Naja#genus	en	naja	0	naja NOUN	
Naja#genus	en	cobras	0	cobras NOUN	
Narcissus_plant#genus	en	narcissus	0	narcissus NOUN	
Nasua#genus	en	nasua	0	nasua NOUN	
Nasua#genus	en	coatis	0	coatis NOUN	
Natrix#genus	en	natrix	0	natrix NOUN	
Nestor_genus#genus	en	nestor	0	nestor NOUN	
Nettle#genus	en	urtica	0	urtica NOUN	
Oak#genus	en	quercus	0	quercus NOUN	
Oak#genus	en	oaks	0	oak NOUN	
Ophiophagus#genus	en	ophiophagus	0	ophiophagus NOUN	
Orangutan#genus	en	pongo	0	pongo NOUN	
Orangutan#genus	en	orangutans	0	orangutan NOUN	
Otis#genus	en	otis	0	otis NOUN	
Ovis#genus	en	ovis	0	ovis NOUN	
Ovis#genus	en	sheep	0	sheep NOUN	
Panthera#genus	en	panthera	0	panthera NOUN	
Panthera#genus	en	roaring cats	0	cat NOUN	roaring NOUN compound> cat NOUN
Panthera#genus	en	great cats	2	cat NOUN	great ADJ amod> cat NOUN
Papilio#genus	en	papilio	0	papilio NOUN	
Paradisaea#genus	en	paradisaea	0	paradisaea NOUN	
Parotia#genus	en	parotia	0	parotia NOUN	
Parus#genus	en	parus	0	parus NOUN	
Passer#genus	en	passer	0	passer NOUN	
Pavo_genus#genus	en	pavo	0	pavo NOUN	
Petaurus#genus	en	petaurus	0	petaurus NOUN	
Phasianus#genus	en	phasianus	0	phasianus NOUN	
Phocoena#genus	en	phocoena	0	phocoena NOUN	
Phoenicurus#genus	en	phoenicurus	0	phoenicurus NOUN	
Physeter#genus	en	physeter	0	physeter NOUN	
Pica_genus#genus	en	pica	0	pica NOUN	
Picus_biology#genus	en	picus	0	picus NOUN	
Pika#genus	en	ochotona	0	ochotona NOUN	
Pinus#genus	en	pinus	0	pinus NOUN	
Pinus#genus	en	pines	0	pine NOUN	
Pipistrellus#genus	en	pipistrellus	0	pipistrellus NOUN	
Pipra#genus	en	pipra	0	pipra NOUN	
Podiceps#genus	en	podiceps	0	podicep NOUN	
Prairie_dog#genus	en	prairie dogs	0	dogs NOUN	prairie NOUN compound> dogs NOUN
Puffin#genus	en	fratercula	0	fratercula NOUN	
Puffinus#genus	en	puffinus	0	puffinus NOUN	
Puffinus#genus	en	shearwaters	0	shearwater NOUN	
Puma_genus#genus	en	puma	0	puma NOUN	
Pusa#genus	en	pusa	0	pusa NOUN	
Pygoscelis#genus	en	pygoscelis	0	pygoscelis NOUN	
Pygoscelis#genus	en	brush-tailed penguins	0	penguin NOUN	brush NOUN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> penguin NOUN
Pyrrhula#genus	en	pyrrhula	0	pyrrhula NOUN	
Python_genus#genus	en	python	0	python NOUN	
Python_genus#genus	en	pythons	0	python NOUN	
Quelea#genus	en	quelea	0	quelea NOUN	
Rallus#genus	en	rallus	0	rallus NOUN	
Rana_genus#genus	en	rana	0	rana NOUN	
Rat#genus	en	rattus	0	rattus NOUN	
Rhinoceros_genus#genus	en	rhinoceros	0	rhinocero NOUN	
Rhinolophus#genus	en	rhinolophus	0	rhinolophus NOUN	
Rhynchocyon#genus	en	rhynchocyon	0	rhynchocyon NOUN	
Riparia#genus	en	riparia	0	riparia NOUN	
Rock-wallaby#genus	en	rock wallabies	0	wallaby NOUN	rock NOUN compound> wallaby NOUN
Salmo#genus	en	salmo	0	salmo NOUN	
Saxicola#genus	en	chats	0	chat NOUN	
Saxicola#genus	en	stonechats	2	stonechat NOUN	
Sciurus#genus	en	sciurus	0	sciurus NOUN	
Sciurus#genus	en	bushy-tailed squirrels	0	squirrel NOUN	bushy NOUN obl:npmod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> squirrel NOUN
Sea_eagle#genus	en	haliaeetus	0	haliaeetus NOUN	
Sea_eagle#genus	en	sea eagles	0	eagle NOUN	sea NOUN compound> eagle NOUN
Sea_eagle#genus	en	fish eagles	2	eagle NOUN	fish NOUN compound> eagle NOUN
Seahorse#genus	en	hippocampus	0	hippocampus NOUN	
Sepia_genus#genus	en	sepia	0	sepia NOUN	
Sifaka#genus	en	propithecus	0	propithecus NOUN	
Sifaka#genus	en	sifakas	0	sifaka NOUN	
Snub-nosed_monkey#genus	en	snub-nosed monkeys	0	monkey NOUN	snub NOUN compound> -nose VERB | -nose VERB amod> monkey NOUN
Sorex#genus	en	sorex	0	sorex NOUN	
Spermophilus#genus	en	spermophilus	0	spermophilus NOUN	
Stenella#genus	en	spotted dolphins	0	dolphin NOUN	spot VERB amod> dolphin NOUN
Stenella#genus	en	bridled dolphins	2	dolphin NOUN	bridled VERB amod> dolphin NOUN
Stenella#genus	en	spinner dolphins	2	dolphin NOUN	spinner NOUN compound> dolphin NOUN
Stenella#genus	en	striped dolphins	2	dolphin NOUN	striped VERB amod> dolphin NOUN
Sterna#genus	en	sterna	0	sterna NOUN	
Streptopelia#genus	en	turtle doves	0	dove NOUN	turtle NOUN compound> dove NOUN
Strix_genus#genus	en	strix	0	strix NOUN	
Strix_genus#genus	en	earless owls	0	owl NOUN	earless ADJ amod> owl NOUN
Strix_genus#genus	en	wood owls	2	owl NOUN	wood NOUN compound> owl NOUN
Sturnus#genus	en	sturnus	0	sturnus NOUN	
Swan#genus	en	cygnus	0	cygnus NOUN	
Swan#genus	en	swans	0	swan NOUN	
Talpa_genus#genus	en	talpa	0	talpa NOUN	
Taxus#genus	en	taxus	0	taxus NOUN	
Tetrao#genus	en	tetrao	0	tetrao NOUN	
Theraphosa#genus	en	theraphosa	0	theraphosa NOUN	
Three-toed_sloth#genus	en	three-toed sloths	0	sloth NOUN	three NUM compound> toe VERB | - PUNCT punct> toe VERB | toe VERB amod> sloth NOUN
Tolypeutes#genus	en	tolypeutes	0	tolypeute NOUN	
Tragopan#genus	en	tragopan	0	tragopan NOUN	
Tree-kangaroo#genus	en	tree-kangaroos	0	kangaroo NOUN	tree NOUN compound> kangaroo NOUN | - PUNCT punct> kangaroo NOUN
Troglodytes_wren#genus	en	troglodytes	0	troglodyte NOUN	
True_thrush#genus	en	turdus	0	turdus NOUN	
True_thrush#genus	en	thrushes	0	thrush NOUN	
Turkey_bird#genus	en	meleagris	0	meleagris NOUN	
Typical_warbler#genus	en	sylvia	0	sylvia NOUN	
Uria#genus	en	uria	0	uria NOUN	
Uria#genus	en	guillemots	0	guillemot NOUN	
Uria#genus	en	murres	2	murre NOUN	
Ursus_genus#genus	en	ursus	0	ursus NOUN	
Vanellus#genus	en	vanellus	0	vanellus NOUN	
Vespula#genus	en	vespula	0	vespula NOUN	
Vipera#genus	en	vipera	0	vipera NOUN	
Vulpes#genus	en	vulpes	0	vulpe NOUN	
Vulpes#genus	en	true foxes	0	fox NOUN	true ADJ amod> fox NOUN
Waxwing#genus	en	bombycilla	0	bombycilla NOUN	
Weasel#genus	en	mustela	0	mustela NOUN	
Weasel#genus	en	weasels	0	weasel NOUN	
Ancient_woodland#habitat	en	oak wood	0	wood NOUN	oak NOUN compound> wood NOUN
Arable_land#habitat	en	farmland	0	farmland NOUN	
Benthic_zone#habitat	en	sea bed	0	bed NOUN	sea NOUN compound> bed NOUN
Bog#habitat	en	bog	0	bog NOUN	
Brackish#habitat	en	brackish water	0	water NOUN	brackish ADJ amod> water NOUN
Brownfield_land#habitat	en	brownfield land	0	land NOUN	brownfield NOUN compound> land NOUN
Coast#habitat	en	coastal	0	coastal NOUN	
Deep_sea#habitat	en	deep ocean	0	ocean NOUN	deep ADJ amod> ocean NOUN
English_Lowlands_beech_forests#habitat	en	beech wood	0	wood NOUN	beech NOUN compound> wood NOUN
Estuary#habitat	en	estuaries	0	estuary NOUN	
Heath_habitat#habitat	en	heathland	0	heathland NOUN	
hedge#habitat	en	hedgerows	0	hedgerow NOUN	
Hydrothermal_vent#habitat	en	hydrothermal vents	0	vent NOUN	hydrothermal ADJ amod> vent NOUN
Intertidal_zone#habitat	en	intertidal zone	0	zone NOUN	intertidal ADJ amod> zone NOUN
Lake#habitat	en	lakes and ponds	0	lakes NOUN	and CCONJ cc> ponds NOUN | ponds NOUN conj> lakes NOUN
Limestone_pavement#habitat	en	limestone pavements	0	pavement NOUN	limestone NOUN compound> pavement NOUN
Mangrove#habitat	en	mangroves	0	mangrove NOUN	
Meadow#habitat	en	wildflower meadow	0	meadow NOUN	wildflower NOUN compound> meadow NOUN
Moorland#habitat	en	moorland	0	moorland NOUN	
Mountain#habitat	en	mountains	0	mountain NOUN	
Neritic_zone#habitat	en	shallow seas	0	seas NOUN	shallow ADJ amod> seas NOUN
Park#habitat	en	parkland	0	parkland NOUN	
Pelagic#habitat	en	open ocean	0	ocean NOUN	open ADJ amod> ocean NOUN
Polar_region#habitat	en	polar	0	polar ADJ	
Reef#habitat	en	reefs	0	reef NOUN	
River#habitat	en	rivers and streams	0	rivers NOUN	and CCONJ cc> stream NOUN | stream NOUN conj> rivers NOUN
Taiga#habitat	en	taiga	0	taiga NOUN	
Temperate_broadleaf_and_mixed_forests#habitat	en	broadleaf forest	0	forest NOUN	broadleaf NOUN compound> forest NOUN
Temperate_coniferous_forest#habitat	en	coniferous forest	0	forest NOUN	coniferous ADJ amod> forest NOUN
Temperate_grasslands_savannas_and_shrublands#habitat	en	temperate grassland	0	grassland NOUN	temperate ADJ amod> grassland NOUN
Tropical_and_subtropical_coniferous_forests#habitat	en	tropical coniferous forest	0	forest NOUN	tropical ADJ amod> forest NOUN | coniferous ADJ amod> forest NOUN
Tundra#habitat	en	tundra	0	tundra NOUN	
Urban_ecosystem#habitat	en	urban	0	urban NOUN	
Vernal_pool#habitat	en	temporary pools	0	pool NOUN	temporary ADJ amod> pool NOUN
Wetland#habitat	en	wetlands	0	wetland NOUN	
Ceratopsia#infraorder	en	ceratopsia	0	ceratopsia NOUN	
Ceratopsia#infraorder	en	horned dinosaurs	0	dinosaur NOUN	horned ADJ amod> dinosaur NOUN
Dragonfly#infraorder	en	anisoptera	0	anisoptera NOUN	
Dragonfly#infraorder	en	dragonflies	0	dragonfly NOUN	
Lemur#infraorder	en	lemurs	0	lemur NOUN	
Ornithopod#infraorder	en	ornithopoda	0	ornithopoday NOUN	
Ornithopod#infraorder	en	ornithopod dinosaurs	0	dinosaur NOUN	ornithopod NOUN compound> dinosaur NOUN
Sauropoda#infraorder	en	sauropoda	0	sauropoday NOUN	
Sauropoda#infraorder	en	sauropod dinosaurs	0	dinosaur NOUN	sauropod NOUN compound> dinosaur NOUN
Stegosauria#infraorder	en	stegosauria	0	stegosauria NOUN	
Plant#kingdom	en	plants	0	plant NOUN	
Aardvark#species	en	aardvark	0	aardvark NOUN	
Aardvark#species	en	antbear	2	antbear NOUN	
Aardvark#species	en	anteater	2	anteater NOUN	
Aardvark#species	en	earth pig	2	pig NOUN	earth NOUN compound> pig NOUN
Acacia#genus	en	acacias	0	acacias NOUN	
Acacia#genus	en	acacia	1	acacia NOUN	
Acacia#genus	en	wattles	2	wattle NOUN	
Acanthophis#genus	en	death adders	0	adder NOUN	death NOUN compound> adder NOUN
Acer_pseudoplatanus#species	en	sycamore	0	sycamore NOUN	
Acer_pseudoplatanus#species	en	plane tree	2	tree NOUN	plane NOUN compound> tree NOUN
Acer_pseudoplatanus#species	en	sycamore maple	2	maple NOUN	sycamore ADJ amod> maple NOUN
Adansonia#genus	en	baobabs	0	baobab NOUN	
Adansonia#genus	en	adansonia	1	adansonia NOUN	
Adansonia#genus	en	boab	2	boab NOUN	
Adansonia#genus	en	bottle tree	2	tree NOUN	bottle NOUN compound> tree NOUN
Adansonia#genus	en	monkey bread tree	2	tree NOUN	monkey NOUN compound> tree NOUN | bread NOUN compound> tree NOUN
Adenium#species	en	desert rose	0	rose VERB	desert NOUN nsubj> rose VERB
Adenium#species	en	impala lily	2	impala NOUN	lily ADV advmod> impala NOUN
Adenium#species	en	kudu	2	kudu NOUN	
Adenium#species	en	mock azalea	2	azalea NOUN	mock NOUN compound> azalea NOUN
Aesculus_hippocastanum#species	en	horse chestnut	0	chestnut NOUN	horse NOUN compound> chestnut NOUN
Aesculus_hippocastanum#species	en	conker tree	2	tree NOUN	conker NOUN compound> tree NOUN
African_Buffalo#species	en	buffalo	2	buffalo NOUN	
African_Buffalo#species	en	cape buffalo	2	buffalo NOUN	cape NOUN compound> buffalo NOUN
African_Buffalo#species	en	forest buffalo	2	buffalo NOUN	forest NOUN compound> buffalo NOUN
African_Fish_Eagle#species	en	fish eagle	2	eagle NOUN	fish NOUN compound> eagle NOUN
African_Forest_Elephant#species	en	forest elephant	0	elephant NOUN	forest NOUN compound> elephant NOUN
African_Penguin#species	en	black-footed penguin	2	penguin NOUN	black ADJ amod> foote VERB | - PUNCT punct> foote VERB | foote VERB amod> penguin NOUN
African_Penguin#species	en	jackass penguin	2	penguin NOUN	jackass NOUN compound> penguin NOUN
African_Wild_Dog#species	en	african wild dog	0	dog NOUN	african ADJ amod> dog NOUN | wild ADJ amod> dog NOUN
African_Wild_Dog#species	en	painted hunting dog	2	dog NOUN	paint VERB amod> dog NOUN | hunting NOUN compound> dog NOUN
African_Wild_Dog#species	en	painted wolf	2	wolf NOUN	painted ADJ amod> wolf NOUN
Agama_genus#genus	en	agamas	0	agama NOUN	
Agama_genus#genus	en	agama	1	agama NOUN	
Agile_Gibbon#species	en	agile gibbon	0	gibbon NOUN	agile NOUN compound> gibbon NOUN
Agile_Gibbon#species	en	black-handed gibbon	2	gibbon NOUN	black ADJ amod> hand VERB | - PUNCT punct> hand VERB | hand VERB amod> gibbon NOUN
Allosaurus#genus	en	allosaurus	0	allosaurus NOUN	
Amaurobius_ferox#species	en	black lace-weaver	0	lace NOUN	black ADJ amod> lace NOUN | - PUNCT punct> lace NOUN | weaver NOUN appos> lace NOUN
Amazon_river_dolphin#species	en	boto	2	boto NOUN	
Amazon_river_dolphin#species	en	bouto	2	bouto NOUN	
Amazon_river_dolphin#species	en	pink dolphin	2	dolphing NOUN	pink ADJ amod> dolphing NOUN
Amazon_river_dolphin#species	en	pink river dolphin	2	dolphing NOUN	pink ADJ amod> dolphing NOUN | river NOUN compound> dolphing NOUN
American_Black_Bear#species	en	black bear	0	bear NOUN	black ADJ amod> bear NOUN
Ammonite#order	en	ammonites	0	ammonite NOUN	
Anglerfish#order	en	anglerfish	0	anglerfish NOUN	
Anguis_fragilis#species	en	slow worm	0	worm NOUN	slow ADJ amod> worm NOUN
Anguis_fragilis#species	en	blindworm	2	blindworm NOUN	
Ankylosauria#infraorder	en	ankylosaurs	0	ankylosaur NOUN	
Ankylosauria#infraorder	en	ankylosauria	1	ankylosauria NOUN	
Annelid#phylum	en	segmented worms	0	worm NOUN	segmented VERB amod> worm NOUN
Annelid#phylum	en	annelida	0	annelida NOUN	
Annelid#phylum	en	annelid worms	2	worm NOUN	annelid ADJ amod> worm NOUN
Antarctic_Fur_Seal#species	en	antarctic fur seal	0	seal NOUN	antarctic ADJ amod> seal NOUN | fur NOUN compound> seal NOUN
Antarctic_minke_whale#species	en	southern minke whale	2	whale NOUN	southern ADJ amod> minke NOUN | minke NOUN compound> whale NOUN
Antaresia_maculosa#species	en	spotted python	0	python NOUN	spot VERB amod> python NOUN
Anthozoa#class	en	corals and sea anemones	0	coral NOUN	and CCONJ cc> anemone NOUN | sea NOUN compound> anemone NOUN | anemone NOUN conj> coral NOUN
Anthozoa#class	en	anthozoa	1	anthozoa NOUN	
Apatosaurus#genus	en	brontosaurus	2	brontosaurus NOUN	
Aphididae#family	en	aphids	0	aphid NOUN	
Aphididae#family	en	blackfly	2	blackfly NOUN	
Aphididae#family	en	greenfly	2	greenfly NOUN	
Aphididae#family	en	plant lice	2	lice NOUN	plant NOUN compound> lice NOUN
Apodiformes#order	en	apodiformes	0	apodiforme NOUN	
Arachnocampa#genus	en	fungus gnats	0	gnat NOUN	fungus NOUN compound> gnat NOUN
Arapaima#species	en	pirarucu	0	pirarucu NOUN	
Arapaima#species	en	arapaima	2	arapaima NOUN	
Archaeopteryx#genus	en	archaeopteryx	0	archaeopteryx NOUN	
Arctic_Fox#species	en	arctic fox	0	fox NOUN	arctic ADJ amod> fox NOUN
Arctic_Fox#species	en	polar fox	2	fox NOUN	polar ADJ amod> fox NOUN
Arctic_Fox#species	en	snow fox	2	fox NOUN	snow NOUN compound> fox NOUN
Arctic_Fox#species	en	white fox	2	fox NOUN	white ADJ amod> fox NOUN
Arctic_Ground_Squirrel#species	en	arctic ground squirrel	0	squirrel NOUN	arctic ADJ amod> ground NOUN | ground NOUN compound> squirrel NOUN
Arctic_Ground_Squirrel#species	en	tsik-tsik	2	tsik NOUN	tsik NOUN compound> tsik NOUN | - PUNCT punct> tsik NOUN
Arctic_Skua#species	en	parasitic jaeger	2	jaeger NOUN	parasitic ADJ amod> jaeger NOUN
Arctic_Tern#species	en	arctic tern	0	tern NOUN	arctic ADJ amod> tern NOUN
Argali#species	en	mountain sheep	2	sheep NOUN	mountain NOUN compound> sheep NOUN
Armadillo#order	en	armadillos	0	armadillo NOUN	
Armadillo#order	en	cingulata	0	cingulata NOUN	
Arthropod#phylum	en	arthropods	0	arthropod NOUN	
Arthropod#phylum	en	arthropoda	0	arthropoday NOUN	
Atlantic_Puffin#species	en	puffin	0	puffin NOUN	
Atlantic_Puffin#species	en	common puffin	2	puffin NOUN	common ADJ amod> puffin NOUN
Atlantic_sailfish#species	en	billfish	2	billfish NOUN	
Atlantic_sailfish#species	en	ocean gar	2	gar NOUN	ocean ADJ amod> gar NOUN
Atta_genus#genus	en	leaf-cutter ants	0	ant NOUN	leaf NOUN compound> cutter NOUN | - PUNCT punct> cutter NOUN | cutter NOUN compound> ant NOUN
Atta_genus#genus	en	atta	1	atta NOUN	
Atta_genus#genus	en	leafcutter ants	2	ant NOUN	leafcutter NOUN compound> ant NOUN
Aurelia_aurita#species	en	common jellyfish	0	jellyfish NOUN	common ADJ amod> jellyfish NOUN
Aurelia_aurita#species	en	moon jelly	2	moon NOUN	jelly ADV advmod> moon NOUN
Aurelia_aurita#species	en	moon jellyfish	2	jellyfish NOUN	moon NOUN compound> jellyfish NOUN
Aurelia_aurita#species	en	saucer jelly	2	saucer NOUN	jelly ADV advmod> saucer NOUN
Aurochs#species	en	cattle and aurochs	0	cattle NOUN	and CCONJ cc> auroch NOUN | auroch NOUN conj> cattle NOUN
Aurochs#species	en	cows	2	cow NOUN	
Aurochs#species	en	domestic cattle	2	cattle NOUN	domestic ADJ amod> cattle NOUN
Aurochs#species	en	wild cattle	2	cattle NOUN	wild ADJ amod> cattle NOUN
Australian_Giant_Cuttlefish#species	en	giant cuttlefish	0	cuttlefish NOUN	giant ADJ amod> cuttlefish NOUN
Austropotamobius_pallipes#species	en	white-clawed crayfish	0	crayfish NOUN	white ADJ obl:npmod> claw VERB | - PUNCT punct> claw VERB | claw VERB amod> crayfish NOUN
Aye-aye#species	en	aye-aye	0	aye NOUN	aye NOUN compound> aye NOUN | - PUNCT punct> aye NOUN
Bactrian_Camel#species	en	bactrian camel	0	camel NOUN	bactrian ADJ amod> camel NOUN
Baikal_Seal#species	en	nerpa	2	nerpa NOUN	
Bald_Uakari#species	en	bald uakari	0	uakari NOUN	bald ADJ amod> uakari NOUN
Bald_Uakari#species	en	red uakari	2	uakari NOUN	red ADJ amod> uakari NOUN
Bamboo#tribe	en	bamboo	0	bamboo NOUN	
Banded_Demoiselle#species	en	banded demoiselle	0	demoiselle NOUN	banded VERB amod> demoiselle NOUN
Banded_Mongoose#species	en	banded mongoose	0	mongoose NOUN	banded VERB amod> mongoose NOUN
Barbary_macaque#species	en	rock ape	2	ape NOUN	rock NOUN compound> ape NOUN
Bar-headed_Goose#species	en	bar-headed goose	0	goose NOUN	bar NOUN obl:npmod> head VERB | - PUNCT punct> head VERB | head VERB amod> goose NOUN
Barnacle_Goose#species	en	barnacle goose	0	goose NOUN	barnacle NOUN compound> goose NOUN
Barn_Swallow#species	en	swallow	0	swallow NOUN	
Barn_Swallow#species	en	barn swallow	2	swallow NOUN	barn NOUN compound> swallow NOUN
Basking_shark#species	en	basking shark	0	shark NOUN	basking NOUN compound> shark NOUN
Bat#order	en	bats	0	bat NOUN	
Bat#order	en	chiroptera	0	chiroptera NOUN	
Bearded_Vulture#species	en	lammergeier	0	lammergeier NOUN	
Bear_dog#family	en	bear dogs	0	dog NOUN	bear ADJ amod> dog NOUN
Beetle#order	en	beetles	0	beetle NOUN	
Beetle#order	en	coleoptera	0	coleoptera NOUN	
Beluga_whale#species	en	beluga whale	0	whale NOUN	beluga NOUN compound> whale NOUN
Beluga_whale#species	en	sea canary	2	canary NOUN	sea NOUN compound> canary NOUN
Beluga_whale#species	en	white whale	2	whale NOUN	white ADJ amod> whale NOUN
Bharal#species	en	bharal	0	bharal NOUN	
Bighorn_Sheep#species	en	bighorn sheep	0	sheep NOUN	bighorn ADJ amod> sheep NOUN
Bighorn_Sheep#species	en	mountain sheep	2	sheep NOUN	mountain NOUN compound> sheep NOUN
Black-banded_sea_krait#species	en	black-banded sea krait	0	krait NOUN	black ADJ amod> bande VERB | - PUNCT punct> bande VERB | bande VERB amod> sea NOUN | sea NOUN compound> krait NOUN
Black-banded_sea_krait#species	en	erabu	2	erabu NOUN	
Blackberry#species	en	blackberry	0	blackberry NOUN	
Blackberry#species	en	bramble	2	bramble NOUN	
Black-browed_Albatross#species	en	black-browed albatross	0	albatross NOUN	black ADJ amod> browed VERB | - PUNCT punct> browed VERB | browed VERB amod> albatross NOUN
Black-browed_Albatross#species	en	black-browed mollymawk	2	mollymawk NOUN	black ADJ amod> browed VERB | - PUNCT punct> browed VERB | browed VERB amod> mollymawk NOUN
Blackbuck#species	en	blackbuck	0	blackbuck NOUN	
Blackcap#species	en	blackcap	0	blackcap NOUN	
Black_Crested_Gibbon#species	en	black-crested gibbon	0	gibbon NOUN	black ADJ amod> crested ADJ | - PUNCT punct> crested ADJ | crested ADJ amod> gibbon NOUN
Black-flanked_Rock-wallaby#species	en	black-footed rock-wallaby	0	-wallaby NOUN	black ADJ amod> foote VERB | - PUNCT punct> foote VERB | foote VERB amod> -wallaby NOUN | rock NOUN compound> -wallaby NOUN
Black-flanked_Rock-wallaby#species	en	black-flanked rock-wallaby	2	-wallaby NOUN	black ADJ amod> flanke VERB | - PUNCT punct> flanke VERB | flanke VERB amod> -wallaby NOUN | rock NOUN compound> -wallaby NOUN
Black-flanked_Rock-wallaby#species	en	warru	2	warru NOUN	
Black_garden_ant#species	en	black garden ant	0	ant NOUN	black ADJ amod> garden NOUN | garden NOUN compound> ant NOUN
Black_Grouse#species	en	black grouse	0	grouse NOUN	black ADJ amod> grouse NOUN
Black_Grouse#species	en	black cock	2	cock NOUN	black ADJ amod> cock NOUN
Black_Grouse#species	en	blackgame	2	blackgame NOUN	
Black-legged_Kittiwake#species	en	kittiwake	0	kittiwake NOUN	
Black-legged_Kittiwake#species	en	black-legged kittiwake	2	kittiwake NOUN	black ADJ amod> leg ADJ | - PUNCT punct> leg ADJ | leg ADJ amod> kittiwake NOUN
Black_mamba#species	en	black mamba	0	mamba NOUN	black ADJ amod> mamba NOUN
Black-necked_Grebe#species	en	black-necked grebe	0	grebe NOUN	black ADJ amod> necked ADJ | - PUNCT punct> necked ADJ | necked ADJ amod> grebe NOUN
Black-necked_Grebe#species	en	eared grebe	2	grebe NOUN	eared ADJ amod> grebe NOUN
Black_Rhinoceros#species	en	black rhinoceros	0	rhinocero NOUN	black ADJ amod> rhinocero NOUN
Black_Rhinoceros#species	en	hook-lipped rhinoceros	2	rhinocero NOUN	hook NOUN obl:npmod> lip VERB | - PUNCT punct> lip VERB | lip VERB amod> rhinocero NOUN
Black_Snub-nosed_Monkey#species	en	black snub-nosed monkey	2	-nose VERB	black ADJ amod> snub NOUN | snub NOUN nsubj> -nose VERB | monkey NOUN obj> -nose VERB
Black-tailed_Prairie_Dog#species	en	black-tailed prairie dog	0	dog NOUN	black ADJ amod> taile VERB | - PUNCT punct> taile VERB | taile VERB amod> dog NOUN | prairie NOUN compound> dog NOUN
